Linha,Ordem,Descrição da Ordem,Estabelecimento,Nome Estabelecimento,Equipamento,Nome Equipamento,Tag,Descrição do Tag,Tipo de Manutenção,Descrição do Tipo Manutenção,Manutenção,Descrição da Manutenção,Plano,Urgência,Criticidade,Prioridade,Data Manutenção,Data Termino,Previsão Término,Inicio mais cedo,Inicio mais tarde,Data Inicio Original,Data Reabertura,Data Realocação,Data Prevista Manutenção,Parada,Descrição da Parada,Projeto,Descrição do Projeto,Analista,Nome do Analista,Planejador,Nome do Planejador,Equipe,Nome da Equipe,Causa,Descrição Causa,Sintoma,Descrição Sintoma,Intervenção,Descrição Intervenção,Empresa,Ord. Investimento,Conta da Ordem,Conta de Investimento,Ordem de Origem,Tarefa de Origem,Valor Contador,Valor Contador Acumulado,Taxa Produção,Custo Hora,Tempo Parada,Horas Reportadas,Valor Material,Valor Mão de Obra,Valor GGF,Estado,Estado OM,Estado da Preditiva,Usuário de Criação,Ordem Impressa,Observação Encerramento OM
0000000751,1284052,Faltam parafusos na roda,1,METALURGICA MOR S.A - MATRIZ,11.377/000,EMP. COMB. Nº 25 - A975Y11165L - YALE GLP50VX,EMP_COMB,EMPILHADEIRA COMBUSTÃO,7,Corretiva,60.4,MANUTENÇÃO CORRETIVA EMPILHADEIRA,Manutenção,1,2,400,27/08/2025,,27/08/2025,27/08/2025,27/08/2025,27/08/2025,,,27/08/2025,,,,,,,CLAUBER,CLAUBER JUNIOR OLIVEIRA,EQUIPE 4,Empilhadeira/Paleteira/PTA,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Requisitada,Não Iniciada,Ok,empilhadeir1 - Terceirizado Empilhadeira HDL 1,no,223.314 - Faltam parafusos na roda Empilhadeira combustão nº 25 faltando 4 parafusos na roda traseira esquerda
0000000752,1284121,pneu furado,1,METALURGICA MOR S.A - MATRIZ,10.250/000,EMP. COMB. Nº 12 - A975Y09647K - YALE GLP50VX,EMP_COMB,EMPILHADEIRA COMBUSTÃO,7,Corretiva,60.4,MANUTENÇÃO CORRETIVA EMPILHADEIRA,Manutenção,1,2,400,27/08/2025,,27/08/2025,27/08/2025,27/08/2025,27/08/2025,,,27/08/2025,,,,,,,CLAUBER,CLAUBER JUNIOR OLIVEIRA,EQUIPE 4,Empilhadeira/Paleteira/PTA,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Iniciada,Iniciada,Ok,empilhadeir2 - Terceirizado Empilhadeira HDL 2,no,"223.329 - pneu furado pneu traseiro esquerdo furado, empilhadeira está no depósito Auto Portante."
0000000753,1284215,cinto de segurança não funciona,1,METALURGICA MOR S.A - MATRIZ,10.254/000,EMP. COMB. Nº 16 - A975Y09653K - YALE GLP50VX,EMP_COMB,EMPILHADEIRA COMBUSTÃO,7,Corretiva,60.4,MANUTENÇÃO CORRETIVA EMPILHADEIRA,Manutenção,1,2,400,27/08/2025,,27/08/2025,27/08/2025,27/08/2025,27/08/2025,,,27/08/2025,,,,,,,CLAUBER,CLAUBER JUNIOR OLIVEIRA,EQUIPE 4,Empilhadeira/Paleteira/PTA,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Iniciada,Iniciada,Ok,empilhadeir2 - Terceirizado Empilhadeira HDL 2,no,223.471 - cinto de segurança não funciona
0000000754,1284310,Vazamento de fluido hidraulico,1,METALURGICA MOR S.A - MATRIZ,11.382/000,EMP. COMB. Nº 20 - A975Y11208L - YALE GLP50VX,EMP_COMB,EMPILHADEIRA COMBUSTÃO,7,Corretiva,60.4,MANUTENÇÃO CORRETIVA EMPILHADEIRA,Manutenção,1,2,400,28/08/2025,,28/08/2025,28/08/2025,28/08/2025,28/08/2025,,,28/08/2025,,,,,,,CLAUBER,CLAUBER JUNIOR OLIVEIRA,EQUIPE 4,Empilhadeira/Paleteira/PTA,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Requisitada,Não Iniciada,Ok,empilhadeir1 - Terceirizado Empilhadeira HDL 1,no,223.519 - Vazamento de fluido hidraulico Empilhadeira combustão nº 20 com a mangueira do hidráulico rompida
0000000755,1191933,Suporte cilindro de elevação da torre soltou,1,METALURGICA MOR S.A - MATRIZ,11.426/000,EMP. ELET. N° 10 - C849T07800K - YALE MR16H,EMP_ELET,EMPILHADEIRA ELETRICA,7,Corretiva,60.4,MANUTENÇÃO CORRETIVA EMPILHADEIRA,Manutenção,1,2,400,01/11/2023,,01/11/2023,01/11/2023,01/11/2023,01/11/2023,,,01/11/2023,,,,,,,CLAUBER,CLAUBER JUNIOR OLIVEIRA,,,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Iniciada,Iniciada,Ok,empilhadeir3 - Terceirizado Empilhadeira HDL 3,no,136.094 - Suporte cilindro de elevação da torre soltou
0000000756,1255987,Nível do oleo baixo,1,METALURGICA MOR S.A - MATRIZ,11.452/000,EMP. ELET. N° 11 - C849T07957L - YALE MR16N,EMP_ELET,EMPILHADEIRA ELETRICA,7,Corretiva,60.4,MANUTENÇÃO CORRETIVA EMPILHADEIRA,Manutenção,1,2,400,19/02/2025,,19/02/2025,19/02/2025,19/02/2025,19/02/2025,,,19/02/2025,,,,,,,CLAUBER,CLAUBER JUNIOR OLIVEIRA,,,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,empilhadeir3 - Terceirizado Empilhadeira HDL 3,no,196.955 - Nível do oleo baixo
0000000757,1268559,Reinstalar giroflex e faróis.,1,METALURGICA MOR S.A - MATRIZ,13.678/000,EMP. ELET. N° 12 - 341930H0308 STILL FMX G115,EMP_ELET,EMPILHADEIRA ELETRICA,7,Corretiva,60.4,MANUTENÇÃO CORRETIVA EMPILHADEIRA,Manutenção,1,2,400,19/05/2025,,19/05/2025,19/05/2025,19/05/2025,19/05/2025,,,19/05/2025,,,,,,,CLAUBER,CLAUBER JUNIOR OLIVEIRA,EQUIPE 4,Empilhadeira/Paleteira/PTA,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,empilhadeira - Terceirizado Empilhadeira,no,"208.611 - Reinstalar giroflex e faróis. Verificar o motivo de não executar as solicitações 9.873, 9875 e 12.744."
0000000758,1283075,Consertar transmissão.,1,METALURGICA MOR S.A - MATRIZ,11.426/000,EMP. ELET. N° 10 - C849T07800K - YALE MR16H,EMP_ELET,EMPILHADEIRA ELETRICA,7,Corretiva,60.4,MANUTENÇÃO CORRETIVA EMPILHADEIRA,Manutenção,1,2,400,21/08/2025,,21/08/2025,21/08/2025,21/08/2025,21/08/2025,,,21/08/2025,,,,,,,CLAUBER,CLAUBER JUNIOR OLIVEIRA,EQUIPE 4,Empilhadeira/Paleteira/PTA,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,empilhadeira - Terceirizado Empilhadeira,no,
0000000759,1284221,"Maquina para de funcionar, não obedece os comandos",1,METALURGICA MOR S.A - MATRIZ,10.291/000,EMP. ELET. N° 07 - C849T06543J - YALE MR16,EMP_ELET,EMPILHADEIRA ELETRICA,7,Corretiva,60.4,MANUTENÇÃO CORRETIVA EMPILHADEIRA,Manutenção,1,2,400,27/08/2025,,27/08/2025,27/08/2025,27/08/2025,27/08/2025,,,27/08/2025,,,,,,,CLAUBER,CLAUBER JUNIOR OLIVEIRA,EQUIPE 4,Empilhadeira/Paleteira/PTA,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,empilhadeir2 - Terceirizado Empilhadeira HDL 2,no,"223.398 - Maquina para de funcionar, não obedece os comandos Maquina para de funcionar, não obedece os comandos. Precisa desligar e ligar de novo para voltar a funcionar."
0000000760,1284295,MÁQUINA TRAVANDO E DISPARANDO SOZINHA,1,METALURGICA MOR S.A - MATRIZ,9.229/000,EMP. ELET. Nº 04 - YALE - MR16,EMP_ELET,EMPILHADEIRA ELETRICA,7,Corretiva,60.4,MANUTENÇÃO CORRETIVA EMPILHADEIRA,Manutenção,1,2,400,28/08/2025,,28/08/2025,28/08/2025,28/08/2025,28/08/2025,,,28/08/2025,,,,,,,CLAUBER,CLAUBER JUNIOR OLIVEIRA,EQUIPE 4,Empilhadeira/Paleteira/PTA,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,empilhadeira - Terceirizado Empilhadeira,no,223.535 - MÁQUINA TRAVANDO E DISPARANDO SOZINHA MÁQUINA TRAVANDO E DISPARANDO SOZINHA  ERRO:  ALARM ON MOD 02 ENCODER ERROR
0000000761,1276951,Conserto Motor Esteira 17,1,METALURGICA MOR S.A - MATRIZ,12.095/000,ESTEIRA TRANSPORTADORA EM Z,ESTEIRA,ESTEIRA TRANSPORTADORA,7,Corretiva,67,MANUTENÇÃO CORRETIVA PLASTICOS - MATRIZ,Manutenção,1,2,400,15/07/2025,,15/07/2025,15/07/2025,15/07/2025,15/07/2025,,,15/07/2025,,,,,,,FERNANDOW,Fernando Wolf Junior,MAN-PLAS,MANUTENÇÃO PLASTICOS - MATRIZ,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,"27,77",0,0,Requisitada,Iniciada,Ok,mateusd - Mateus Dias Machado,no,EXECUTAR MANUTENÇÃO PARA QUE O EQUIPAMENTO RETORNE PARA PRODUÇÃO.
0000000762,1251373,MANUT. CORRETIVA PERNAMBUCO,1,METALURGICA MOR S.A - MATRIZ,35.035/000,ESTACAO TRATAMENTO EFLUENTES,ETE,ESTAÇÃO TRATAMENTO DE EFLUENTE,7,Corretiva,900,MANUT. CORRETIVA PERNAMBUCO,Manutenção,1,2,400,22/01/2025,,22/01/2025,22/01/2025,22/01/2025,22/01/2025,,,22/01/2025,,,,,,,ADM.MOLDE.PE,ADMINISTRAÇÃO MOLDES PE,FPE,FILIAL PERNANBUCO,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,claudio.bsf - CLAUDIO BENTO DA SILVA FILHO,no,MANUTENÇÃO CORRETIVA NOS EQUIPAMENTOS DA FILIAL DE SÃO LOURENÇO DA MATA/PE troca de disjuntor-motor da bomba do tanque.
0000000763,1278984,Manutenção Preventiva e de reparação da YALE 06,1,METALURGICA MOR S.A - MATRIZ,35.035/100,CENTRAL DE RESIDUOS,ETE,ESTAÇÃO TRATAMENTO DE EFLUENTE,7,Corretiva,60.4,MANUTENÇÃO CORRETIVA EMPILHADEIRA,Manutenção,1,2,400,29/07/2025,,29/07/2025,29/07/2025,29/07/2025,29/07/2025,,,29/07/2025,,,,,,,CLAUBER,CLAUBER JUNIOR OLIVEIRA,EQUIPE 4,Empilhadeira/Paleteira/PTA,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Requisitada,Não Iniciada,Ok,empilhadeira - Terceirizado Empilhadeira,no,"218.412 - Manutenção Preventiva e de reparação da YALE 06 *FECHADURA (porta esquerda). *AR CONDICIONADO, não funciona. *TETO, entra água quando chove, molhando todo painel e banco. *PARABRISA, entra água onde segura o retrovisor. *VAZAMENTO interno de óleo, verificar também."
0000000764,1282916,Bomba pneumatica com pouca pressão,1,METALURGICA MOR S.A - MATRIZ,5.700/002,BOMBA PNEUMATICA,ETE,ESTAÇÃO TRATAMENTO DE EFLUENTE,7,Corretiva,60.2,MANUTENÇÃO CORRETIVA F3-F6-ETE-AST,Manutenção,1,2,400,20/08/2025,,20/08/2025,20/08/2025,20/08/2025,20/08/2025,,,20/08/2025,,,,,,,EQUIPE 02,EDUARDO RADTKE NUNES,EQUIPE 2,F3 + F6 + ETE + AST,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,ivan.fr - Ivan Carlos de Freitas,no,222.241 - Bomba pneumatica com pouca pressão possível sujeira interna ou diafragma furado
0000000765,1282941,Cons - Motobomba Major,1,METALURGICA MOR S.A - MATRIZ,35.035/000,ESTACAO TRATAMENTO EFLUENTES,ETE,ESTAÇÃO TRATAMENTO DE EFLUENTE,7,Corretiva,,,,1,2,400,20/08/2025,,21/08/2025,20/08/2025,20/08/2025,20/08/2025,,,20/08/2025,,,,,,,PRISCILA,PRISCILA DORNELES,,,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,jandre.ro - Jandre Alexandre Rozin,no,conserto de motobomba major
0000000766,1218637,Teste app,1,METALURGICA MOR S.A - MATRIZ,10.044/000,CABINE DE PINTURA A SECO,FAB-01,FABRICA 01,7,Corretiva,100.1,MANUTENÇÃO CORRETIVA F1-F2-F3C-F4,Manutenção,1,1,0,11/06/2024,,11/06/2024,11/06/2024,11/06/2024,11/06/2024,,,11/06/2024,,,,,,,EQUIPE 01,Wylliam Duolen Silveira,FRJ,FILIAL RIO DE JANEIRO,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,victor.am - Victor André Manoel,no,161.652 - Teste app Eu acho que funciona
0000000767,1270376,SC - TROCADOR DE CALOR TRA-3-300,1,METALURGICA MOR S.A - MATRIZ,13.910/000,MAQ. MONTAGEM QUADRO VARAIS ALUMÍNIO,FAB-01,FABRICA 01,7,Corretiva,,,,1,1,100,01/07/2025,,02/07/2025,01/07/2025,02/07/2025,30/05/2025,,,01/07/2025,,,,,,,EQUIPE 01,Wylliam Duolen Silveira,,,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Requisitada,Iniciada,Ok,airon - Airon Kluge,no,"Ordem para compra de TROCADOR DE CALOR TRA-3-300 marca WIX EQ, conforme orçamento WIX EQ num. 10733."
0000000768,1274469,Montagem cilindro prensa 5267,1,METALURGICA MOR S.A - MATRIZ,5.267/000,PRENSA HIDRAUL LATERAL CHURR PRIMEIRA OPER,FAB-01,FABRICA 01,7,Corretiva,60.1,MANUTENÇÃO CORRETIVA F1-F2-F4-F3C,Manutenção,1,2,400,01/07/2025,,02/07/2025,01/07/2025,02/07/2025,30/06/2025,,,01/07/2025,,,,,,,AIRON,AIRON KLUGE,EQUIPE 1,F1 + F2 + F3-C + F3-P + F4,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,"95,73",0,0,Iniciada,Iniciada,Ok,airon - Airon Kluge,no,Ordem para montagem de cilindro prensa 5267.
0000000769,1275756,bomba não pucha agua,1,METALURGICA MOR S.A - MATRIZ,10.068/000,MÁQ. CORTE DE TUBO 13 CABEÇOTES,FAB-01,FABRICA 01,7,Corretiva,60.1,MANUTENÇÃO CORRETIVA F1-F2-F4-F3C,Manutenção,1,1,100,08/07/2025,,08/07/2025,08/07/2025,08/07/2025,08/07/2025,,,08/07/2025,,,,,,,EQUIPE 01,Wylliam Duolen Silveira,EQUIPE 1,F1 + F2 + F3-C + F3-P + F4,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,ronaldo.sa - Ronaldo de Almeida dos Santos,no,215.449 - bomba não pucha agua     215.449 - bomba não pucha agua
0000000770,1276297,motor desarmado na entrada do banho,1,METALURGICA MOR S.A - MATRIZ,35.091/000,FOSFATO,FAB-01,FABRICA 01,7,Corretiva,60.1,MANUTENÇÃO CORRETIVA F1-F2-F4-F3C,Manutenção,1,1,100,11/07/2025,,11/07/2025,11/07/2025,11/07/2025,11/07/2025,,,11/07/2025,,,,,,,DOUGLAS,DOUGLAS GUSTAVO BENCKE,EQUIPE 1,F1 + F2 + F3-C + F3-P + F4,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,"36,78",0,0,Requisitada,Não Iniciada,Ok,samuel.hs - Samuel Henrique de Santana,no,215.985 - motor desarmado na entrada do banho     215.985 - motor desarmado na entrada do banho entrada da linha 1 esta com o motor desarmado e soltando muito vapor para fora do lavador
0000000771,1278172,SC - Peças de reposição para maq. 15740,1,METALURGICA MOR S.A - MATRIZ,15.740/000,MÁQUINA DE DOBRA E FURAÇÃO - MDF,FAB-01,FABRICA 01,7,Corretiva,,,,1,2,400,23/07/2025,,24/07/2025,23/07/2025,23/07/2025,23/07/2025,,,23/07/2025,,,,,,,AIRON,AIRON KLUGE,,,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,"403,28",0,0,Requisitada,Iniciada,Ok,airon - Airon Kluge,no,Ordem para compra de peças com desgaste para máquina 15740.  30 metros de tubo trefilado 30mm + 20 anilhas.
0000000772,1279298,desarmou alimentador,1,METALURGICA MOR S.A - MATRIZ,9.622/001,"AMI CADEIRA/VARAL - CORTE, CURVA, FURACAO",FAB-01,FABRICA 01,7,Corretiva,60.1,MANUTENÇÃO CORRETIVA F1-F2-F4-F3C,Manutenção,1,1,100,31/07/2025,,31/07/2025,31/07/2025,31/07/2025,30/07/2025,,,31/07/2025,,,,,,,EQUIPE 01,Wylliam Duolen Silveira,EQUIPE 1,F1 + F2 + F3-C + F3-P + F4,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,cristian - Cristian Marcelo dos Santos,no,218.885 - desarmou alimentador
0000000773,1279320,rastrematura naõ retorna,1,METALURGICA MOR S.A - MATRIZ,5.033/000,"AMI CADEIRA - CORTE, CURVA, FURAÇÃO",FAB-01,FABRICA 01,7,Corretiva,60.1,MANUTENÇÃO CORRETIVA F1-F2-F4-F3C,Manutenção,1,1,100,31/07/2025,,31/07/2025,31/07/2025,31/07/2025,31/07/2025,,,31/07/2025,,,,,,,CLAUBER,CLAUBER JUNIOR OLIVEIRA,EQUIPE 1,F1 + F2 + F3-C + F3-P + F4,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,"4429,05",0,0,Requisitada,Não Iniciada,Ok,cristian - Cristian Marcelo dos Santos,no,218.892 - rastrematura naõ retorna     218.892 - rastrematura naõ retorna
0000000774,1279339,ratrematura naõ aciona,1,METALURGICA MOR S.A - MATRIZ,5.033/000,"AMI CADEIRA - CORTE, CURVA, FURAÇÃO",FAB-01,FABRICA 01,7,Corretiva,60.1,MANUTENÇÃO CORRETIVA F1-F2-F4-F3C,Manutenção,1,1,100,31/07/2025,,31/07/2025,31/07/2025,31/07/2025,31/07/2025,,,31/07/2025,,,,,,,CLAUBER,CLAUBER JUNIOR OLIVEIRA,EQUIPE 1,F1 + F2 + F3-C + F3-P + F4,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,cristian - Cristian Marcelo dos Santos,no,218.930 - ratrematura naõ aciona
0000000775,1279358,morsa da rastrematura naõ retorna,1,METALURGICA MOR S.A - MATRIZ,5.033/000,"AMI CADEIRA - CORTE, CURVA, FURAÇÃO",FAB-01,FABRICA 01,7,Corretiva,60.1,MANUTENÇÃO CORRETIVA F1-F2-F4-F3C,Manutenção,1,1,100,31/07/2025,,31/07/2025,31/07/2025,31/07/2025,31/07/2025,,,31/07/2025,,,,,,,CLAUBER,CLAUBER JUNIOR OLIVEIRA,EQUIPE 1,F1 + F2 + F3-C + F3-P + F4,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,cristian - Cristian Marcelo dos Santos,no,218.944 - morsa da rastrematura naõ retorna
0000000776,1279583,eletrica,1,METALURGICA MOR S.A - MATRIZ,13.910/000,MAQ. MONTAGEM QUADRO VARAIS ALUMÍNIO,FAB-01,FABRICA 01,7,Corretiva,60.1,MANUTENÇÃO CORRETIVA F1-F2-F4-F3C,Manutenção,1,1,100,01/08/2025,,01/08/2025,01/08/2025,01/08/2025,01/08/2025,,,01/08/2025,,,,,,,EQUIPE 01,Wylliam Duolen Silveira,EQUIPE 1,F1 + F2 + F3-C + F3-P + F4,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,cristian - Cristian Marcelo dos Santos,no,219.105 - eletrica     219.105 - eletrica
0000000777,1279620,eletrica,1,METALURGICA MOR S.A - MATRIZ,5.267/000,PRENSA HIDRAUL LATERAL CHURR PRIMEIRA OPER,FAB-01,FABRICA 01,7,Corretiva,60.1,MANUTENÇÃO CORRETIVA F1-F2-F4-F3C,Manutenção,1,2,400,01/08/2025,,01/08/2025,01/08/2025,01/08/2025,01/08/2025,,,01/08/2025,,,,,,,EQUIPE 01,Wylliam Duolen Silveira,EQUIPE 1,F1 + F2 + F3-C + F3-P + F4,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Requisitada,Não Iniciada,Ok,cristian - Cristian Marcelo dos Santos,no,219.137 - eletrica
0000000778,1279681,Motor não liga,1,METALURGICA MOR S.A - MATRIZ,5.365/000,PRENSA HIDRAUL BACIA CHURR CORTE REBARBA,FAB-01,FABRICA 01,7,Corretiva,60.1,MANUTENÇÃO CORRETIVA F1-F2-F4-F3C,Manutenção,1,2,400,01/08/2025,,01/08/2025,01/08/2025,01/08/2025,01/08/2025,,,01/08/2025,,,,,,,EQUIPE 01,Wylliam Duolen Silveira,EQUIPE 1,F1 + F2 + F3-C + F3-P + F4,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Requisitada,Não Iniciada,Ok,alexandro - ALEXANDRO MANUTENCÃO,no,219.204 - Motor não liga Motor não liga
0000000779,1280124,Problema no prensor,1,METALURGICA MOR S.A - MATRIZ,5.899/000,"AMI CADEIRA/CHURRASQ. - CORTE, CURVA, FURAÇÃO",FAB-01,FABRICA 01,7,Corretiva,60.1,MANUTENÇÃO CORRETIVA F1-F2-F4-F3C,Manutenção,1,1,100,05/08/2025,,05/08/2025,05/08/2025,05/08/2025,05/08/2025,,,05/08/2025,,,,,,,EQUIPE 01,Wylliam Duolen Silveira,EQUIPE 1,F1 + F2 + F3-C + F3-P + F4,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Requisitada,Não Iniciada,Ok,cristian - Cristian Marcelo dos Santos,no,219.619 - Problema no prensor
0000000780,1280135,disparou as correntes,1,METALURGICA MOR S.A - MATRIZ,10.068/000,MÁQ. CORTE DE TUBO 13 CABEÇOTES,FAB-01,FABRICA 01,7,Corretiva,60.1,MANUTENÇÃO CORRETIVA F1-F2-F4-F3C,Manutenção,1,1,100,05/08/2025,,05/08/2025,05/08/2025,05/08/2025,05/08/2025,,,05/08/2025,,,,,,,EQUIPE 01,Wylliam Duolen Silveira,EQUIPE 1,F1 + F2 + F3-C + F3-P + F4,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,marcus.sa - Marcus Vinicius Sampallo,no,219.627 - disparou as correntes
0000000781,1280138,eletrica,1,METALURGICA MOR S.A - MATRIZ,15.740/000,MÁQUINA DE DOBRA E FURAÇÃO - MDF,FAB-01,FABRICA 01,7,Corretiva,60.1,MANUTENÇÃO CORRETIVA F1-F2-F4-F3C,Manutenção,1,2,400,05/08/2025,,05/08/2025,05/08/2025,05/08/2025,05/08/2025,,,05/08/2025,,,,,,,EQUIPE 01,Wylliam Duolen Silveira,EQUIPE 1,F1 + F2 + F3-C + F3-P + F4,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,marcus.sa - Marcus Vinicius Sampallo,no,219.630 - eletrica
0000000782,1280139,eletrica,1,METALURGICA MOR S.A - MATRIZ,20.549/000,MÁQUINA DE DOBRA E FURAÇÃO - MDF700,FAB-01,FABRICA 01,7,Corretiva,60.1,MANUTENÇÃO CORRETIVA F1-F2-F4-F3C,Manutenção,1,2,400,05/08/2025,,05/08/2025,05/08/2025,05/08/2025,05/08/2025,,,05/08/2025,,,,,,,EQUIPE 01,Wylliam Duolen Silveira,EQUIPE 1,F1 + F2 + F3-C + F3-P + F4,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,marcus.sa - Marcus Vinicius Sampallo,no,219.632 - eletrica
0000000783,1280156,TORNO - HASTE SISTEMA  AMORTECIMENTO,1,METALURGICA MOR S.A - MATRIZ,35.073/000,PREPARACAO DE TUBOS,FAB-01,FABRICA 01,7,Corretiva,65,SERVIÇO DE USINAGEM,Manutenção,2,1,200,05/08/2025,,06/08/2025,05/08/2025,12/08/2025,05/08/2025,,,05/08/2025,,,,,,,PRISCILA,PRISCILA DORNELES,65,USINAGEM,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,luismar - LUISMAR ALVES,no,219.480 - TORNO - HASTE SISTEMA AMORTECIMENTO CMP.073.399-AA
0000000784,1280157,TORNO - BUCHA HASTE AMORTECIMENTO,1,METALURGICA MOR S.A - MATRIZ,35.073/000,PREPARACAO DE TUBOS,FAB-01,FABRICA 01,7,Corretiva,65,SERVIÇO DE USINAGEM,Manutenção,2,1,200,05/08/2025,,06/08/2025,05/08/2025,12/08/2025,05/08/2025,,,05/08/2025,,,,,,,PRISCILA,PRISCILA DORNELES,65,USINAGEM,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,luismar - LUISMAR ALVES,no,219.482 - TORNO - BUCHA HASTE AMORTECIMENTO CMP.073.401-AA
0000000785,1280238,problema no corte (mecanico,1,METALURGICA MOR S.A - MATRIZ,5.899/000,"AMI CADEIRA/CHURRASQ. - CORTE, CURVA, FURAÇÃO",FAB-01,FABRICA 01,7,Corretiva,60.1,MANUTENÇÃO CORRETIVA F1-F2-F4-F3C,Manutenção,1,1,100,05/08/2025,,05/08/2025,05/08/2025,05/08/2025,05/08/2025,,,05/08/2025,,,,,,,EQUIPE 01,Wylliam Duolen Silveira,EQUIPE 1,F1 + F2 + F3-C + F3-P + F4,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,ronaldo.sa - Ronaldo de Almeida dos Santos,no,219.718 - problema no corte (mecanico
0000000786,1280324,eletrica,1,METALURGICA MOR S.A - MATRIZ,10.873/000,MÁQUINA FURAR PÉ PISCINA,FAB-01,FABRICA 01,7,Corretiva,60.1,MANUTENÇÃO CORRETIVA F1-F2-F4-F3C,Manutenção,1,1,100,06/08/2025,,06/08/2025,06/08/2025,06/08/2025,06/08/2025,,,06/08/2025,,,,,,,EQUIPE 01,Wylliam Duolen Silveira,EQUIPE 1,F1 + F2 + F3-C + F3-P + F4,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,marcus.sa - Marcus Vinicius Sampallo,no,219.802 - eletrica
0000000787,1280441,parafuso para cilindro hidráulico M8/M10,1,METALURGICA MOR S.A - MATRIZ,5.101/000,"AMI CADEIRA/BANQUETA - CORTE, CURVA, FURAÇÃO",FAB-01,FABRICA 01,7,Corretiva,60.1,MANUTENÇÃO CORRETIVA F1-F2-F4-F3C,Manutenção,1,1,100,06/08/2025,,06/08/2025,06/08/2025,06/08/2025,06/08/2025,,,06/08/2025,,,,,,,EQUIPE 01,Wylliam Duolen Silveira,EQUIPE 1,F1 + F2 + F3-C + F3-P + F4,M 800,FALHA MECANICA,M-400,M- COMPONENTE SOLTO,M-800,TROCA DE REPAROS,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Requisitada,Não Iniciada,Ok,ronaldo.sa - Ronaldo de Almeida dos Santos,no,
